,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_USDJPY,PUT_USDJPY,Returns,Forecast_Returns,hvol21,Forecast_Volatility,Basic_PL,Total_Basic_PL,Vol_PL,Total_Vol_PL,Forecast_Vol_PL,Total_Forecast_Vol_PL
422,422,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-07-15,15.07.2014,97741,CME,0,97,155127,84732,27713,321,32470,17046,162,13647,68318,2020,3364,2148,16,136732,117744,18395,37383,-2583.0,570.0,5122.0,77.0,704.0,-290.0,138.0,-2453.0,-6243.0,-333.0,478.0,277.0,16.0,-803.0,-1236.0,-1780.0,-1347.0,100,54.6,17.9,0.2,20.9,11.0,0.1,8.8,44.0,1.3,2.2,1.4,0.0,88.1,75.9,11.9,24.1,102,6.0,12.0,6.0,8.0,14.0,4.0,11.0,42.0,8.0,4.0,5.0,,43.0,78.0,59.4,33.7,72.1,42.5,59.4,33.5,72.0,42.4,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.667004209114,LONG,0.507083463026,SHORT,0.311495274255,LONG,2014-07-21,300.37,396.1,0.017617224481,0.0237904621333,0.162006332982,0.0480090417394,396.1,128945.36,396.1,92059.88,396.1,156109.16
423,423,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-07-22,22.07.2014,97741,CME,0,97,162029,84823,37392,430,33469,16638,76,17045,63261,2822,3056,1882,57,141778,122558,20251,39471,6902.0,91.0,9679.0,109.0,999.0,-408.0,-86.0,3398.0,-5057.0,802.0,-308.0,-266.0,41.0,5046.0,4814.0,1856.0,2088.0,100,52.4,23.1,0.3,20.7,10.3,0.0,10.5,39.0,1.7,1.9,1.2,0.0,87.5,75.6,12.5,24.4,102,6.0,13.0,7.0,9.0,12.0,,13.0,41.0,12.0,,5.0,,48.0,78.0,57.3,32.8,69.4,40.4,57.3,32.6,69.3,40.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.575498717406,LONG,0.388094751053,SHORT,0.335901171493,LONG,2014-07-28,591.42,601.35,0.024405897238,0.000331569364672,0.0891902803018,0.0454477695697,601.35,129546.71,601.35,92661.23,601.35,156710.51
424,424,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-07-29,29.07.2014,97741,CME,0,97,172210,95609,26794,510,33813,18464,337,17776,76713,2573,3987,3484,38,154643,128913,17567,43297,10181.0,10786.0,-10598.0,80.0,344.0,1826.0,261.0,731.0,13452.0,-249.0,931.0,1602.0,-19.0,12865.0,6355.0,-2684.0,3826.0,100,55.5,15.6,0.3,19.6,10.7,0.2,10.3,44.5,1.5,2.3,2.0,0.0,89.8,74.9,10.2,25.1,104,7.0,13.0,5.0,8.0,15.0,4.0,10.0,43.0,9.0,4.0,4.0,,44.0,79.0,60.1,31.1,73.7,39.4,60.1,30.8,73.7,39.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.623744562859,LONG,0.562200272869,SHORT,0.29360904413,LONG,2014-08-04,379.51,362.82,-0.042292127363,0.00965170945166,0.21619272006,0.0441714066664,362.82,129909.53,362.82,93024.05,362.82,157073.33
425,425,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-08-05,05.08.2014,97741,CME,0,97,192906,111391,10849,3084,34025,18889,351,23451,100618,2926,3482,2892,56,178766,139665,14140,53241,20696.0,15782.0,-15945.0,2574.0,212.0,425.0,14.0,5675.0,23905.0,353.0,-505.0,-592.0,18.0,24123.0,10752.0,-3427.0,9944.0,100,57.7,5.6,1.6,17.6,9.8,0.2,12.2,52.2,1.5,1.8,1.5,0.0,92.7,72.4,7.3,27.6,115,11.0,9.0,,8.0,16.0,5.0,14.0,48.0,8.0,4.0,5.0,,45.0,87.0,60.0,28.6,73.0,38.1,60.0,28.6,73.0,38.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.621968420798,LONG,0.822496727749,SHORT,0.28604906074,LONG,2014-08-11,477.0,502.38,-0.00755998339,0.0211870672675,0.217789167097,0.0438301386709,502.38,130411.91,502.38,93526.43,502.38,157575.71
426,426,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-08-12,12.08.2014,97741,CME,0,97,192140,108904,28040,1742,34041,17598,452,25113,94908,2897,4571,1252,96,177816,146985,14324,45155,-766.0,-2487.0,17191.0,-1342.0,16.0,-1291.0,101.0,1662.0,-5710.0,-29.0,1089.0,-1640.0,40.0,-950.0,7320.0,184.0,-8086.0,100,56.7,14.6,0.9,17.7,9.2,0.2,13.1,49.4,1.5,2.4,0.7,0.0,92.5,76.5,7.5,23.5,106,11.0,9.0,4.0,9.0,14.0,6.0,11.0,46.0,13.0,,,,47.0,83.0,60.1,33.0,73.1,42.8,60.1,32.8,73.1,42.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.581523233434,LONG,0.590489543171,SHORT,0.318422122814,LONG,2014-08-18,-7743.18,510.08,0.032373062074,-0.00856453398411,0.245511128325,0.0458918544052,510.08,130921.99,510.08,94036.51,510.08,158085.79
427,427,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-08-19,19.08.2014,97741,CME,0,97,203180,113309,18072,2145,34333,19366,266,31725,105370,3089,4892,1380,269,190028,149957,13152,53223,11040.0,4405.0,-9968.0,403.0,292.0,1768.0,-186.0,6612.0,10462.0,192.0,321.0,128.0,173.0,12212.0,2972.0,-1172.0,8068.0,100,55.8,8.9,1.1,16.9,9.5,0.1,15.6,51.9,1.5,2.4,0.7,0.1,93.5,73.8,6.5,26.2,110,10.0,8.0,,8.0,17.0,5.0,14.0,45.0,10.0,4.0,4.0,,49.0,80.0,57.5,28.8,70.3,39.5,57.5,28.3,70.3,38.7,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.537182245888,LONG,0.724891727114,SHORT,0.278720274121,LONG,2014-08-25,581.14,616.12,-0.039701848693,-0.0250344134855,0.251618765532,0.0438393237647,616.12,131538.11,616.12,94652.63,616.12,158701.91
428,428,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-08-26,26.08.2014,97741,CME,0,97,218009,128155,7250,2591,34314,19586,269,31770,122202,4241,3091,2069,482,204913,158690,13096,59319,14829.0,14846.0,-10822.0,446.0,-19.0,220.0,3.0,45.0,16832.0,1152.0,-1801.0,689.0,213.0,14885.0,8733.0,-56.0,6096.0,100,58.8,3.3,1.2,15.7,9.0,0.1,14.6,56.1,1.9,1.4,0.9,0.2,94.0,72.8,6.0,27.2,116,12.0,6.0,,8.0,17.0,5.0,16.0,49.0,12.0,,5.0,,52.0,86.0,54.1,29.5,68.1,39.9,54.1,29.5,68.1,39.4,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.587327566051,LONG,0.892913851039,SHORT,0.273246753247,LONG,2014-09-01,-2104.09,813.99,-0.005473520874,0.0124267041033,0.212603596497,0.0445992137842,813.99,132352.1,813.99,95466.62,813.99,159515.9
429,429,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-09-02,02.09.2014,97741,CME,0,97,230937,143384,8272,2886,34883,19813,288,26430,130130,3386,3796,4155,381,215434,169311,15503,61626,12928.0,15229.0,1022.0,295.0,569.0,227.0,19.0,-5340.0,7928.0,-855.0,705.0,2086.0,-101.0,10521.0,10621.0,2407.0,2307.0,100,62.1,3.6,1.2,15.1,8.6,0.1,11.4,56.3,1.5,1.6,1.8,0.2,93.3,73.3,6.7,26.7,128,13.0,7.0,4.0,9.0,16.0,5.0,13.0,58.0,8.0,4.0,8.0,,51.0,96.0,51.6,29.4,69.4,38.9,51.6,29.4,69.4,38.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.662365866122,LONG,0.890911009126,SHORT,0.275522890157,LONG,2014-09-08,-1160.46,793.98,0.00227613691,-0.00324181507031,0.213579016796,0.0459578437103,793.98,133146.08,793.98,96260.6,793.98,160309.88
430,430,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-09-09,09.09.2014,97741,CME,0,97,255624,130762,6892,24515,33766,22922,132,28874,115498,20108,1999,3583,181,240337,193831,15287,61793,24687.0,-12622.0,-1380.0,21629.0,-1117.0,3109.0,-156.0,2444.0,-14632.0,16722.0,-1797.0,-572.0,-200.0,24903.0,24520.0,-216.0,167.0,100,51.2,2.7,9.6,13.2,9.0,0.1,11.3,45.2,7.9,0.8,1.4,0.1,94.0,75.8,6.0,24.2,126,14.0,5.0,6.0,8.0,17.0,5.0,13.0,59.0,21.0,,6.0,,60.0,100.0,46.5,26.5,66.2,39.7,43.2,20.9,58.4,29.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.600005541241,LONG,0.899864878609,SHORT,0.191292689811,LONG,2014-09-15,-4674.71,1238.61,-0.084230200346,-0.0226856528129,0.284378143367,0.0438129904778,1238.61,134384.69,0.0,96260.6,1238.61,161548.49
431,431,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-09-16,16.09.2014,97741,CME,0,97,208235,112322,3664,1,33687,27872,309,36991,113583,1520,11628,2465,11,196469,149425,11766,58810,-47389.0,-18440.0,-3228.0,-24514.0,-79.0,4950.0,177.0,8117.0,-1915.0,-18588.0,9629.0,-1118.0,-170.0,-43868.0,-44406.0,-3521.0,-2983.0,100,53.9,1.8,0.0,16.2,13.4,0.1,17.8,54.5,0.7,5.6,1.2,0.0,94.3,71.8,5.7,28.2,128,13.0,4.0,,9.0,18.0,5.0,16.0,56.0,5.0,5.0,7.0,,51.0,89.0,47.6,29.7,66.7,39.3,47.6,29.7,66.7,39.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.508666834912,LONG,0.93681996103,SHORT,0.094462223233,LONG,2014-09-22,808.79,932.59,-0.096830466578,-0.00150900589524,0.372804210481,0.0421116923962,932.59,135317.28,0.0,96260.6,932.59,162481.08
432,432,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-09-23,23.09.2014,97741,CME,0,97,222214,127486,4589,1,32602,29019,307,30416,124263,2501,11952,3224,391,205656,164295,16558,57919,13979.0,15164.0,925.0,0.0,-1085.0,1147.0,-2.0,-6575.0,10680.0,981.0,324.0,759.0,380.0,9187.0,14870.0,4792.0,-891.0,100,57.4,2.1,0.0,14.7,13.1,0.1,13.7,55.9,1.1,5.4,1.5,0.2,92.5,73.9,7.5,26.1,130,13.0,4.0,,9.0,19.0,5.0,20.0,53.0,7.0,4.0,8.0,,55.0,90.0,44.6,30.3,61.9,40.6,44.6,30.3,61.9,40.6,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.606721015781,LONG,0.93050918039,SHORT,0.0581457619967,LONG,2014-09-29,1161.47,1322.99,-0.0363164612363,-0.0406313851903,0.328555826636,0.054580641052,1322.99,136640.27,0.0,96260.6,1322.99,163804.07
433,433,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-09-30,30.09.2014,97741,CME,0,97,239477,140967,7629,275,31952,33894,323,35592,130165,2870,12311,7535,525,224815,183216,14662,56261,17263.0,13481.0,3040.0,274.0,-650.0,4875.0,16.0,5176.0,5902.0,369.0,359.0,4311.0,134.0,19159.0,18921.0,-1896.0,-1658.0,100,58.9,3.2,0.1,13.3,14.2,0.1,14.9,54.4,1.2,5.1,3.1,0.2,93.9,76.5,6.1,23.5,137,16.0,6.0,,9.0,21.0,4.0,19.0,52.0,8.0,4.0,10.0,,56.0,97.0,45.7,29.6,63.4,42.0,45.7,29.6,63.3,42.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.570552073216,LONG,0.89731890495,SHORT,-0.0294930595632,SHORT,2014-10-06,973.26,-2142.66,-0.0876388215599,-0.0906825770082,0.195793138702,0.0656988602523,973.26,137613.53,973.26,97233.86,973.26,164777.33
434,434,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-10-07,07.10.2014,97741,CME,0,97,223255,123682,4361,682,32080,31997,579,27877,117443,3286,13026,6973,1441,202653,166762,20602,56493,-16222.0,-17285.0,-3268.0,407.0,128.0,-1897.0,256.0,-7715.0,-12722.0,416.0,715.0,-562.0,916.0,-22162.0,-16454.0,5940.0,232.0,100,55.4,2.0,0.3,14.4,14.3,0.3,12.5,52.6,1.5,5.8,3.1,0.6,90.8,74.7,9.2,25.3,127,15.0,4.0,,10.0,18.0,6.0,17.0,47.0,13.0,7.0,9.0,,62.0,88.0,46.3,30.8,63.2,40.8,46.3,30.8,62.6,40.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.616336361134,LONG,0.931882258304,SHORT,0.00129531657225,LONG,2014-10-13,956.57,1149.89,0.0307883761354,-0.066876202269,0.422506642091,0.0613892624514,1149.89,138763.42,0.0,97233.86,1149.89,165927.22
435,435,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-10-14,14.10.2014,97741,CME,0,97,212420,120134,8161,583,32797,33533,408,22986,106146,3735,14830,4892,1452,196925,158910,15495,53510,-10835.0,-3548.0,3800.0,-99.0,717.0,1536.0,-171.0,-4891.0,-11297.0,449.0,1804.0,-2081.0,11.0,-5728.0,-7852.0,-5107.0,-2983.0,100,56.6,3.8,0.3,15.4,15.8,0.2,10.8,50.0,1.8,7.0,2.3,0.7,92.7,74.8,7.3,25.2,117,15.0,6.0,,8.0,17.0,6.0,13.0,44.0,11.0,8.0,6.0,,57.0,80.0,46.0,33.3,64.1,42.2,46.0,33.3,63.7,42.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.643992194034,LONG,0.872777582914,SHORT,-0.0110960349766,SHORT,2014-10-20,974.97,1083.38,-0.0123913515489,-0.0618870330269,0.356087369793,0.0675902045561,974.97,139738.39,0.0,97233.86,0.0,165927.22
436,436,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-10-21,21.10.2014,97741,CME,0,97,185412,89552,9817,1174,33373,32689,249,28580,82071,3455,12136,3870,2189,170708,135514,14704,49898,-27008.0,-30582.0,1656.0,591.0,576.0,-844.0,-159.0,5594.0,-24075.0,-280.0,-2694.0,-1022.0,737.0,-26217.0,-23396.0,-791.0,-3612.0,100,48.3,5.3,0.6,18.0,17.6,0.1,15.4,44.3,1.9,6.5,2.1,1.2,92.1,73.1,7.9,26.9,108,15.0,5.0,4.0,9.0,15.0,4.0,16.0,36.0,13.0,8.0,4.0,,59.0,73.0,42.1,30.9,59.9,39.1,42.1,30.8,59.7,39.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.483420845722,LONG,0.802413227465,SHORT,0.0103539099634,LONG,2014-10-27,-42071.07,1152.78,0.02144994494,-0.0289471551393,0.387684629229,0.0626992620287,1152.78,140891.17,0.0,97233.86,1152.78,167080.0
437,437,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-10-28,28.10.2014,97741,CME,0,97,184120,87199,14450,1358,32129,32862,797,28276,74566,2648,12501,4419,1858,166766,132958,17354,51162,-1292.0,-2353.0,4633.0,184.0,-1244.0,173.0,548.0,-304.0,-7505.0,-807.0,365.0,549.0,-331.0,-3942.0,-2556.0,2650.0,1264.0,100,47.4,7.8,0.7,17.5,17.8,0.4,15.4,40.5,1.4,6.8,2.4,1.0,90.6,72.2,9.4,27.8,108,11.0,6.0,4.0,9.0,17.0,5.0,16.0,35.0,8.0,8.0,6.0,4.0,55.0,74.0,42.9,30.5,60.6,39.0,42.9,30.5,60.3,39.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.450107932557,LONG,0.715688299934,SHORT,-0.0112784847133,SHORT,2014-11-03,1825.64,1649.73,-0.0216323946767,0.00953596617701,0.183686833018,0.0573025722317,1825.64,142716.81,1825.64,99059.5,1825.64,168905.64
438,438,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-11-04,04.11.2014,97741,CME,0,97,207974,100140,8743,907,30892,27429,898,33288,91103,3755,21077,13937,2087,193044,148859,14930,59115,23854.0,12941.0,-5707.0,-451.0,-1237.0,-5433.0,101.0,5012.0,16537.0,1107.0,8576.0,9518.0,229.0,26278.0,15901.0,-2424.0,7953.0,100,48.2,4.2,0.4,14.9,13.2,0.4,16.0,43.8,1.8,10.1,6.7,1.0,92.8,71.6,7.2,28.4,132,14.0,5.0,,9.0,17.0,6.0,19.0,46.0,12.0,8.0,14.0,4.0,62.0,95.0,38.4,25.0,56.3,33.5,38.4,25.0,56.2,33.5,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.464784429742,LONG,0.839405600507,SHORT,0.0593782685482,LONG,2014-11-10,-2554.6,1187.36,0.0706567532615,0.00452399611547,0.301103490289,0.0537478653555,1187.36,143904.17,0.0,99059.5,1187.36,170093.0
439,439,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-11-11,11.11.2014,97741,CME,0,97,227576,116647,11223,1459,27799,33196,901,39040,102178,3574,21222,16201,2186,212828,170918,14748,56658,19602.0,16507.0,2480.0,552.0,-3093.0,5767.0,3.0,5752.0,11075.0,-181.0,145.0,2264.0,99.0,19784.0,22059.0,-182.0,-2457.0,100,51.3,4.9,0.6,12.2,14.6,0.4,17.2,44.9,1.6,9.3,7.1,1.0,93.5,75.1,6.5,24.9,139,13.0,6.0,,9.0,19.0,5.0,22.0,45.0,11.0,12.0,13.0,4.0,65.0,96.0,38.3,30.4,55.7,40.2,38.3,30.4,55.7,40.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.447095979266,LONG,0.824462344569,SHORT,-0.0884826625133,SHORT,2014-11-17,1149.64,1756.93,-0.147860931062,0.000227206645495,0.675000797725,0.0506756411994,1149.64,145053.81,0.0,99059.5,1149.64,171242.64
440,440,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-11-18,18.11.2014,97741,CME,0,97,238898,126680,9072,1842,27475,33297,773,39378,113035,3659,20636,18384,2015,222458,182077,16440,56821,11322.0,10033.0,-2151.0,383.0,-324.0,101.0,-128.0,338.0,10857.0,85.0,-586.0,2183.0,-171.0,9630.0,11159.0,1692.0,163.0,100,53.0,3.8,0.8,11.5,13.9,0.3,16.5,47.3,1.5,8.6,7.7,0.8,93.1,76.2,6.9,23.8,140,13.0,5.0,,10.0,17.0,7.0,24.0,46.0,14.0,12.0,13.0,4.0,70.0,98.0,40.6,30.7,56.9,40.1,40.6,30.7,56.9,40.1,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.483272424268,LONG,0.866344510578,SHORT,-0.0958006976897,SHORT,2014-11-24,1203.16,1258.96,-0.0073180351764,0.0242398803426,0.652455969134,0.0570118570102,1203.16,146256.97,0.0,99059.5,1203.16,172445.8
441,441,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-11-25,25.11.2014,97741,CME,0,97,253976,137981,6358,2304,29449,36985,1298,39754,117825,4758,18653,22066,2811,237008,194405,16968,59571,15078.0,11301.0,-2714.0,462.0,1974.0,3688.0,525.0,376.0,4790.0,1099.0,-1983.0,3682.0,796.0,14550.0,12328.0,528.0,2750.0,100,54.3,2.5,0.9,11.6,14.6,0.5,15.7,46.4,1.9,7.3,8.7,1.1,93.3,76.5,6.7,23.5,138,14.0,4.0,,10.0,17.0,7.0,23.0,49.0,14.0,10.0,11.0,4.0,69.0,97.0,42.2,30.9,57.5,40.0,42.2,30.9,57.5,40.0,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.495440382284,LONG,0.911901842191,SHORT,-0.11343589126,SHORT,2014-12-01,-7899.23,1468.15,-0.0176351935703,-0.0366778961782,0.653135789072,0.08314378715,-7899.23,138357.74,0.0,99059.5,0.0,172445.8
442,442,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-12-02,02.12.2014,97741,CME,0,97,257828,142745,4499,2397,30081,36740,2261,36986,115410,6703,17659,25232,2962,241794,196204,16034,61624,3852.0,4764.0,-1859.0,93.0,632.0,-245.0,963.0,-2768.0,-2415.0,1945.0,-994.0,3166.0,151.0,4786.0,1799.0,-934.0,2053.0,100,55.4,1.7,0.9,11.7,14.2,0.9,14.3,44.8,2.6,6.8,9.8,1.1,93.8,76.1,6.2,23.9,133,13.0,4.0,4.0,10.0,16.0,7.0,25.0,42.0,19.0,11.0,12.0,4.0,70.0,97.0,43.6,27.8,58.8,39.3,43.6,27.7,58.8,39.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.51460668259,LONG,0.938890549021,SHORT,-0.0996543002948,SHORT,2014-12-08,1685.37,-67.47,0.0137815909652,-0.0791817796541,0.528177391954,0.0738200450617,1685.37,140043.11,0.0,99059.5,0.0,172445.8
443,443,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-12-09,09.12.2014,97741,CME,0,97,279859,138885,15715,1234,31022,39040,2666,35286,104216,14278,15916,21353,20954,260241,219456,19618,60403,22031.0,-3860.0,11216.0,-1163.0,941.0,2300.0,405.0,-1700.0,-11194.0,7575.0,-1743.0,-3879.0,17992.0,18447.0,23252.0,3584.0,-1221.0,100,49.6,5.6,0.4,11.1,13.9,1.0,12.6,37.2,5.1,5.7,7.6,7.5,93.0,78.4,7.0,21.6,138,13.0,4.0,,9.0,19.0,6.0,24.0,49.0,24.0,11.0,9.0,5.0,74.0,102.0,40.7,28.0,56.6,42.7,37.3,25.2,52.2,38.2,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.494114779716,LONG,0.796701164295,SHORT,-0.114441494676,SHORT,2014-12-15,-148.65,1960.81,-0.0147871943812,-0.0123098164197,0.102377495017,0.0665664683399,-148.65,139894.46,-148.65,98910.85,-148.65,172297.15
444,444,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-12-16,16.12.2014,97741,CME,0,97,227685,80020,5313,0,32362,41579,4141,33384,102332,4521,57861,11205,843,213132,169934,14553,57751,-52174.0,-58865.0,-10402.0,-1234.0,1340.0,2539.0,1475.0,-1902.0,-1884.0,-9757.0,41945.0,-10148.0,-20111.0,-47109.0,-49522.0,-5065.0,-2652.0,100,35.1,2.3,0.0,14.2,18.3,1.8,14.7,44.9,2.0,25.4,4.9,0.4,93.6,74.6,6.4,25.4,127,10.0,5.0,0.0,9.0,20.0,8.0,16.0,46.0,10.0,11.0,10.0,,57.0,91.0,48.9,29.3,67.3,39.1,48.9,29.2,67.3,38.9,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.508031477497,LONG,0.875476076078,SHORT,-0.124653439905,SHORT,2014-12-22,1103.26,1184.04,-0.010211945229,-0.00207467982071,0.103310804852,0.0607104939159,1103.26,140997.72,1103.26,100014.11,1103.26,173400.41
445,445,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-12-23,23.12.2014,97741,CME,0,97,226107,94556,8709,0,32488,42784,3930,18258,98666,4838,56211,7201,1001,211282,167129,14825,58978,-1578.0,14536.0,3396.0,0.0,126.0,1205.0,-211.0,-15126.0,-3666.0,317.0,-1650.0,-4004.0,158.0,-1850.0,-2805.0,272.0,1227.0,100,41.8,3.9,0.0,14.4,18.9,1.7,8.1,43.6,2.1,24.9,3.2,0.4,93.4,73.9,6.6,26.1,126,8.0,6.0,0.0,11.0,18.0,9.0,14.0,45.0,9.0,11.0,12.0,,56.0,90.0,51.2,28.5,69.3,38.0,51.2,28.4,69.3,37.8,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.687694570832,LONG,0.831327167966,SHORT,-0.13678393028,SHORT,2014-12-29,1126.63,1180.41,-0.012130490375,-0.000138429872783,0.0952796750002,0.0558421334583,1126.63,142124.35,1126.63,101140.74,1126.63,174527.04
446,446,JAPANESE YEN - CHICAGO MERCANTILE EXCHANGE,2014-12-30,30.12.2014,97741,CME,0,97,226629,94640,9295,9,32941,42490,3412,17692,103614,4922,55317,5108,1055,209988,169905,16641,56724,522.0,84.0,586.0,9.0,453.0,-294.0,-518.0,-566.0,4948.0,84.0,-894.0,-2093.0,54.0,-1294.0,2776.0,1816.0,-2254.0,100,41.8,4.1,0.0,14.5,18.7,1.5,7.8,45.7,2.2,24.4,2.3,0.5,92.7,75.0,7.3,25.0,124,9.0,6.0,,10.0,18.0,9.0,16.0,43.0,8.0,9.0,12.0,,54.0,91.0,51.0,28.9,68.9,38.4,51.0,28.8,68.9,38.3,"(CONTRACTS OF JPY 12,500,000)",F10,FutOnly,-0.708307915519,LONG,0.821138211382,SHORT,-0.126592515014,SHORT,2015-01-05,1524.73,1678.98,0.010191415266,-0.0124582400785,0.0824867166173,0.0517516699106,1524.73,143649.08,1524.73,102665.47,1524.73,176051.77
