,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_AUDUSD,PUT_AUDUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
504,504,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-02-09,2.9.2016,232741,CME ,0,232,113354,53554,6886,474,21282,9997,975,18587,33209,1399,459,34937,0,96730,87877,16624,25477,-8702.0,-22222.0,4958.0,233.0,7682.0,-2685.0,-371.0,5107.0,-4872.0,86.0,0.0,-225.0,-9.0,-9494.0,-2885.0,792.0,-5817.0,100,47.2,6.1,0.4,18.8,8.8,0.9,16.4,29.3,1.2,0.4,30.8,0.0,85.3,77.5,14.7,22.5,80,10.0,5.0,,7.0,11.0,,,,,,,,,,,,,,,,,,,,,-0.28229979149,LONG,0.772137657181,SHORT,0.360785191342,LONG,2016-02-15,1773.9,1535.34,-0.178238127849,1535.34,-79512.49,0.0013532039188,0.773182516885,0.773182516885,1535.34,-30469.42,0.108515014343,0.391508166206,1535.34,-101884.3
505,505,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-02-16,2.16.2016,232741,CME ,0,232,111447,48340,11151,213,21539,9029,1042,21077,35206,2069,482,27937,0,94762,86647,16685,24800,-1907.0,-5214.0,4265.0,-261.0,257.0,-968.0,67.0,2490.0,1997.0,670.0,23.0,-7000.0,0.0,-1968.0,-1230.0,61.0,-677.0,100,43.4,10.0,0.2,19.3,8.1,0.9,18.9,31.6,1.9,0.4,25.1,0.0,85.0,77.7,15.0,22.3,82,9.0,6.0,,8.0,10.0,,,,,,,,,,,,,,,,,,,,,-0.251034948386,LONG,0.625119766015,SHORT,0.409251504842,LONG,2016-02-22,1502.64,1273.19,-0.147017891166,1273.19,-78239.3,-0.000694937709296,0.624685346717,0.624685346717,1273.19,-29196.23,0.107284515809,0.400909133941,1273.19,-100611.11
506,506,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-02-23,2.23.2016,232741,CME ,0,232,119526,47669,22027,460,22426,6840,1310,26035,33180,2315,490,29591,0,100705,95723,18821,23803,8079.0,-671.0,10876.0,247.0,887.0,-2189.0,268.0,4958.0,-2026.0,246.0,8.0,1654.0,0.0,5943.0,9076.0,2136.0,-997.0,100,39.9,18.4,0.4,18.8,5.7,1.1,21.8,27.8,1.9,0.4,24.8,0.0,84.3,80.1,15.7,19.9,83,8.0,7.0,5.0,9.0,6.0,,,,,,,,,,,,,,,,,,,,,-0.120661994427,LONG,0.367912075298,SHORT,0.532563384132,LONG,2016-02-29,1832.94,-23315.5,-0.257207690717,-23315.5,-101554.8,-0.0307029656193,0.356616083499,0.356616083499,-23315.5,-52511.73,0.151514534926,0.425933740541,-23315.5,-123926.61
507,507,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-03-01,3.1.2016,232741,CME ,0,232,122911,47241,31320,535,24922,6671,1309,28271,31352,2257,1201,26048,10,105746,99502,17165,23409,3385.0,-428.0,9293.0,75.0,2496.0,-169.0,-1.0,2236.0,-1828.0,-58.0,711.0,-3543.0,10.0,5041.0,3779.0,-1656.0,-394.0,100,38.4,25.5,0.4,20.3,5.4,1.1,23.0,25.5,1.8,1.0,21.2,0.0,86.0,81.0,14.0,19.0,83,8.0,8.0,6.0,11.0,6.0,,,,,,,,,,,,,,,,,,,,,-0.0516746892978,LONG,0.202657807309,SHORT,0.577691260722,LONG,2016-03-07,1494.86,1303.17,-0.165254267989,1303.17,-100251.63,-0.0255302471063,0.19748390341,0.19748390341,1303.17,-51208.56,0.156219469169,0.2959086612,1303.17,-122623.44
508,508,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-03-08,3.8.2016,232741,CME ,0,232,141845,46219,51999,1303,29021,6187,1312,32263,22935,5203,990,31536,213,116524,120688,25321,21157,18934.0,-1022.0,20679.0,768.0,4099.0,-484.0,3.0,3992.0,-8417.0,2946.0,-211.0,5488.0,203.0,10778.0,21186.0,8156.0,-2252.0,100,32.6,36.7,0.9,20.5,4.4,0.9,22.7,16.2,3.7,0.7,22.2,0.2,82.1,85.1,17.9,14.9,95,9.0,8.0,7.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,0.168991630132,SHORT,-0.0588486835407,LONG,0.648545785049,LONG,2016-03-14,2029.86,1772.21,-0.26150649085,2029.86,-98221.77,-0.0470932764837,-0.056077306216,-0.056077306216,0.0,-51208.56,0.203375528306,0.329115730462,2029.86,-120593.58
509,509,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-03-15,3.15.2016,232741,CME ,0,232,99992,1337,32299,74,35545,6857,1108,29159,13780,1540,2317,25508,15,71095,81181,28897,18811,-41853.0,-44882.0,-19700.0,-1229.0,6524.0,670.0,-204.0,-3104.0,-9155.0,-3663.0,1327.0,-6028.0,-198.0,-45429.0,-39507.0,3576.0,-2346.0,100,1.3,32.3,0.1,35.5,6.9,1.1,29.2,13.8,1.5,2.3,25.5,0.0,71.1,81.2,28.9,18.8,83,4.0,9.0,,11.0,6.0,,,,,,,,,,,,,,,,,,,,,0.358159249167,SHORT,-0.920501843263,LONG,0.676571859818,LONG,2016-03-21,1334.24,1196.36,-0.861653159722,1334.24,-96887.53,-0.03056626049,-0.89236554414,-0.89236554414,1334.24,-49874.32,0.18604017583,0.75944504479,1334.24,-119259.34
510,510,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-03-22,3.22.2016,232741,CME ,0,232,111677,2446,42536,357,38545,7564,1307,34577,15085,1388,1549,25383,15,80184,93635,31493,18042,11685.0,1109.0,10237.0,283.0,3000.0,707.0,199.0,5418.0,1305.0,-152.0,-768.0,-125.0,0.0,9089.0,12454.0,2596.0,-769.0,100,2.2,38.1,0.3,34.5,6.8,1.2,31.0,13.5,1.2,1.4,22.7,0.0,71.8,83.8,28.2,16.2,88,5.0,10.0,,13.0,7.0,,,,,,,,,,,,,,,,,,,,,0.3924932544,SHORT,-0.891245387044,LONG,0.671907870481,LONG,2016-03-28,1884.99,1655.42,0.029256456219,1884.99,-95002.54,-0.0502235975223,-0.846483837432,-0.846483837432,1884.99,-47989.33,0.216010211967,0.813834878189,1884.99,-117374.35
511,511,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-03-29,3.29.2016,232741,CME ,0,232,119665,2410,47792,298,41537,7939,1297,40086,15681,1523,2165,27085,135,89451,101750,30214,17915,7988.0,-36.0,5256.0,-59.0,2992.0,375.0,-10.0,5509.0,596.0,135.0,616.0,1702.0,120.0,9267.0,8115.0,-1279.0,-127.0,100,2.0,39.9,0.2,34.7,6.6,1.1,33.5,13.1,1.3,1.8,22.6,0.1,74.8,85.0,25.2,15.0,90,4.0,9.0,,12.0,7.0,,,,,,,,,,,,,,,,,,,,,0.437624401528,SHORT,-0.903987888929,LONG,0.679076724068,LONG,2016-04-04,1732.14,1561.32,-0.012742501885,1732.14,-93270.4,-0.184354650241,-0.737333517844,-0.737333517844,1732.14,-46257.19,0.609670808331,0.845823660401,1732.14,-115642.21
512,512,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-04-05,4.5.2016,232741,CME ,0,232,121060,2855,49051,304,35287,10413,1458,48696,12511,1291,1016,26269,13,90920,101310,30140,19750,1395.0,445.0,1259.0,6.0,-6250.0,2474.0,161.0,8610.0,-3170.0,-232.0,-1149.0,-816.0,-122.0,1469.0,-440.0,-74.0,1835.0,100,2.4,40.5,0.3,29.1,8.6,1.2,40.2,10.3,1.1,0.8,21.7,0.0,75.1,83.7,24.9,16.3,88,5.0,8.0,,12.0,7.0,,,,,,,,,,,,,,,,,,,,,0.5911905501,SHORT,-0.889993449698,LONG,0.544288840263,LONG,2016-04-11,1766.74,505.35,0.013994439231,1766.74,-91503.66,0.0049425559579,-0.894392292125,-0.894392292125,1766.74,-44490.45,0.393564898371,0.87176846217,1766.74,-113875.47
513,513,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-04-12,4.12.2016,232741,CME ,0,232,132621,2791,53602,60,43798,11083,1449,53152,18318,1344,0,26730,903,103497,113489,29124,19132,11561.0,-64.0,4551.0,-244.0,8511.0,670.0,-9.0,4456.0,5807.0,53.0,-1016.0,461.0,890.0,12577.0,12179.0,-1016.0,-618.0,100,2.1,40.4,0.0,33.0,8.4,1.1,40.1,13.8,1.0,0.0,20.2,0.7,78.0,85.6,22.0,14.4,83,4.0,8.0,,11.0,9.0,,,,,,,,,,,,,,,,,,,,,0.487393311879,SHORT,-0.901016083556,LONG,0.59610794264,LONG,2016-04-18,1735.37,1456.41,-0.011022633858,1735.37,-89768.29,-0.00336984752966,-0.897979796733,-0.897979796733,1735.37,-42755.08,0.256660679791,0.123230367928,0.0,-113875.47
514,514,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-04-19,4.19.2016,232741,CME ,0,232,142922,3086,63624,480,42943,10526,1449,61030,15836,1312,44,26562,944,111288,120733,31634,22189,10301.0,295.0,10022.0,420.0,-855.0,-557.0,0.0,7878.0,-2482.0,-32.0,44.0,-168.0,41.0,7791.0,7244.0,2510.0,3057.0,100,2.2,44.5,0.3,30.0,7.4,1.0,42.7,11.1,0.9,0.0,18.6,0.7,77.9,84.5,22.1,15.5,89,,10.0,,12.0,8.0,,,,,,,,,,,,,,,,,,,,,0.587958265033,SHORT,-0.90748013791,LONG,0.606276534066,LONG,2016-04-25,1769.03,1580.93,-0.006464054354,1769.03,-87999.26,0.0019327019422,-0.909234026535,-0.909234026535,1769.03,-40986.05,0.158345823153,0.077069215291,0.0,-113875.47
515,515,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-04-26,4.26.2016,232741,CME ,0,232,155703,2854,78694,465,42879,10652,1377,74943,13786,1439,36,26510,876,124869,133799,30834,21904,12781.0,-232.0,15070.0,-15.0,-64.0,126.0,-72.0,13913.0,-2050.0,127.0,-8.0,-52.0,-68.0,13581.0,13066.0,-800.0,-285.0,100,1.8,50.5,0.3,27.5,6.8,0.9,48.1,8.9,0.9,0.0,17.0,0.6,80.2,85.9,19.8,14.1,94,4.0,9.0,,11.0,8.0,,,,,,,,,,,,,,,,,,,,,0.689256049319,SHORT,-0.930004414578,LONG,0.602024994863,LONG,2016-05-02,-25391.28,1959.51,-0.022524276668,-25391.28,-113390.54,-0.00302193739302,-0.927193999462,-0.927193999462,-25391.28,-66377.33,0.118276758674,0.110440169326,0.0,-113875.47
516,516,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-05-03,5.3.2016,232741,CME ,0,232,142695,4358,65410,1132,35969,7103,1105,68478,15046,2425,1389,28817,808,115664,121846,27031,20849,-13008.0,1504.0,-13284.0,667.0,-6910.0,-3549.0,-272.0,-6465.0,1260.0,986.0,1353.0,2307.0,-68.0,-9205.0,-11953.0,-3803.0,-1055.0,100,3.1,45.8,0.8,25.2,5.0,0.8,48.0,10.5,1.7,1.0,20.2,0.6,81.1,85.4,18.9,14.6,93,,10.0,5.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,0.639720319908,SHORT,-0.875071666093,LONG,0.670180163447,LONG,2016-05-09,1546.7,1337.18,0.054932748485,1546.7,-111843.84,-0.0021304579279,-0.873207362724,-0.873207362724,1546.7,-64830.63,0.112712213819,0.198553436838,1546.7,-112328.77
517,517,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-05-10,5.10.2016,232741,CME ,0,232,126768,7886,49730,1181,35535,6524,609,52440,12251,1974,1369,33285,568,101562,106122,25206,20646,-15927.0,3528.0,-15680.0,49.0,-434.0,-579.0,-496.0,-16038.0,-2795.0,-451.0,-20.0,4468.0,-240.0,-14102.0,-15724.0,-1825.0,-203.0,100,6.2,39.2,0.9,28.0,5.1,0.5,41.4,9.7,1.6,1.1,26.3,0.4,80.1,83.7,19.9,16.3,83,5.0,8.0,4.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,0.621245613764,SHORT,-0.72625659539,LONG,0.689769133836,LONG,2016-05-16,1577.08,1367.45,0.148815070703,1577.08,-110266.76,-0.00533470874971,-0.722382227976,-0.722382227976,1577.08,-63253.55,0.112791748994,0.33886229993,1577.08,-110751.69
518,518,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-05-17,5.17.2016,232741,CME ,0,232,114119,9553,32914,1076,32441,7371,910,42813,14673,2138,899,31943,641,90471,91666,23648,22453,-12649.0,1667.0,-16816.0,-105.0,-3094.0,847.0,301.0,-9627.0,2422.0,164.0,-470.0,-1342.0,73.0,-11091.0,-14456.0,-1558.0,1807.0,100,8.4,28.8,0.9,28.4,6.5,0.8,37.5,12.9,1.9,0.8,28.0,0.6,79.3,80.3,20.7,19.7,84,5.0,8.0,4.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,0.48951048951,SHORT,-0.550097722938,LONG,0.629709635286,LONG,2016-05-23,1321.52,1168.06,0.176158872452,1321.52,-108945.24,0.0100385887201,-0.555619927734,-0.555619927734,1321.52,-61932.03,0.116144735353,0.364058173232,1321.52,-109430.17
519,519,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-05-24,5.24.2016,232741,CME ,0,232,114633,24077,26549,1062,27904,9492,1056,33843,17403,1692,506,33367,611,90751,91232,23882,23401,514.0,14524.0,-6365.0,-14.0,-4537.0,2121.0,146.0,-8970.0,2730.0,-446.0,-393.0,1424.0,-30.0,280.0,-434.0,234.0,948.0,100,21.0,23.2,0.9,24.3,8.3,0.9,29.5,15.2,1.5,0.4,29.1,0.5,79.2,79.6,20.8,20.4,83,7.0,6.0,,7.0,8.0,,,,,,,,,,,,,,,,,,,,,0.320805526285,SHORT,-0.0488286651128,LONG,0.492352123222,LONG,2016-05-30,1443.15,-13118.58,0.501269057825,1443.15,-107502.09,0.0288922123411,-0.0502394332736,-0.0502394332736,0.0,-61932.03,0.15118283527,0.591962840479,1443.15,-107987.02
520,520,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-05-31,5.31.2016,232741,CME ,0,232,114647,35884,21794,1280,21889,9977,1056,27458,16344,2678,1589,34845,655,92489,88629,22158,26018,14.0,11807.0,-4755.0,218.0,-6015.0,485.0,0.0,-6385.0,-1059.0,986.0,1083.0,1478.0,44.0,1738.0,-2603.0,-1724.0,2617.0,100,31.3,19.0,1.1,19.1,8.7,0.9,23.9,14.3,2.3,1.4,30.4,0.6,80.7,77.3,19.3,22.7,80,7.0,6.0,5.0,5.0,9.0,,,,,,,,,,,,,,,,,,,,,0.253732706269,SHORT,0.244287249905,SHORT,0.373815351786,LONG,2016-06-06,1390.73,1225.43,0.293115915018,1225.43,-106276.66,0.0349029834902,0.252813603755,0.252813603755,1225.43,-60706.6,0.171659589252,0.537636142351,1225.43,-106761.59
521,521,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-06-07,6.7.2016,232741,CME ,0,232,119376,42509,17736,1863,21779,6861,1130,18906,24006,7706,1021,31938,1578,96492,92818,22884,26558,4729.0,6625.0,-4058.0,583.0,-110.0,-3116.0,74.0,-8552.0,7662.0,5028.0,-568.0,-2907.0,923.0,4003.0,4189.0,726.0,540.0,100,35.6,14.9,1.6,18.2,5.7,0.9,15.8,20.1,6.5,0.9,26.8,1.3,80.8,77.8,19.2,22.2,77,6.0,4.0,4.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,-0.11884787472,LONG,0.411204249315,SHORT,0.520879888268,LONG,2016-06-13,1603.11,1375.12,0.16691699941,1375.12,-104901.54,0.104064720883,0.453996104746,0.453996104746,1375.12,-59331.48,0.391039236599,0.529619999644,1375.12,-105386.47
522,522,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-06-14,6.14.2016,232741,CME ,0,232,79135,8391,2906,298,25111,7890,1125,20051,22717,1699,693,17893,128,57496,54656,21639,24479,-40241.0,-34118.0,-14830.0,-1565.0,3332.0,1029.0,-5.0,1145.0,-1289.0,-6007.0,-328.0,-14045.0,-1450.0,-38996.0,-38162.0,-1245.0,-2079.0,100,10.6,3.7,0.4,31.7,10.0,1.4,25.3,28.7,2.1,0.9,22.6,0.2,72.7,69.1,27.3,30.9,73,4.0,4.0,,7.0,9.0,,,,,,,,,,,,,,,,,,,,,-0.0623363262252,LONG,0.485527131097,SHORT,0.521832671737,LONG,2016-06-20,1982.55,1443.35,0.074322881782,1443.35,-103458.19,0.0637502412516,0.516479602839,0.516479602839,1443.35,-57888.13,0.296859254582,0.577179871106,1443.35,-103943.12
523,523,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-06-21,6.21.2016,232741,CME ,0,232,78925,7574,5456,805,25165,8543,1433,18437,24315,1702,2338,16100,1,57455,58355,21470,20570,-210.0,-817.0,2550.0,507.0,54.0,653.0,308.0,-1614.0,1598.0,3.0,1645.0,-1793.0,-127.0,-41.0,3699.0,-169.0,-3909.0,100,9.6,6.9,1.0,31.9,10.8,1.8,23.4,30.8,2.2,3.0,20.4,0.0,72.8,73.9,27.2,26.1,80,5.0,4.0,,9.0,9.0,,,,,,,,,,,,,,,,,,,,,-0.137490643713,LONG,0.162547966232,SHORT,0.493117360864,LONG,2016-06-27,1874.43,-9936.4,-0.322979164865,-9936.4,-113394.59,0.0373462036284,0.168618515678,0.168618515678,-9936.4,-67824.53,0.206266740986,0.4558583156,-9936.4,-113879.52
524,524,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-06-28,6.28.2016,232741,CME ,0,232,70276,5046,11341,466,13674,7900,1180,21846,26930,1843,3886,2148,0,47941,51808,22335,18468,-8649.0,-2528.0,5885.0,-339.0,-11491.0,-643.0,-253.0,3409.0,2615.0,141.0,1548.0,-13952.0,-1.0,-9514.0,-6547.0,865.0,-2102.0,100,7.2,16.1,0.7,19.5,11.2,1.7,31.1,38.3,2.6,5.5,3.1,0.0,68.2,73.7,31.8,26.3,78,,6.0,,7.0,8.0,,,,,,,,,,,,,,,,,,,,,-0.104231589306,LONG,-0.384145969366,LONG,0.267636970427,LONG,2016-07-04,1721.12,1395.59,-0.546693935598,1721.12,-111673.47,0.0174125050813,-0.39083491301,-0.39083491301,1721.12,-66103.41,0.144683390959,0.61028056512,1721.12,-112158.4
525,525,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-07-05,7.5.2016,232741,CME ,0,232,72989,5043,13740,631,12857,8063,1414,24599,23089,2141,2713,4378,0,49398,53456,23591,19533,2713.0,-3.0,2399.0,165.0,-817.0,163.0,234.0,2753.0,-3841.0,298.0,-1173.0,2230.0,0.0,1457.0,1648.0,1256.0,1065.0,100,6.9,18.8,0.9,17.6,11.0,1.9,33.7,31.6,2.9,3.7,6.0,0.0,67.7,73.2,32.3,26.8,80,4.0,5.0,4.0,8.0,8.0,,,,,,,,,,,,,,,,,,,,,0.0316641503104,SHORT,-0.463025075866,LONG,0.229158699809,LONG,2016-07-11,1235.31,1014.02,-0.0788791065,1235.31,-110438.16,-0.0687746584942,-0.431180684399,-0.431180684399,1235.31,-64868.1,0.26830701977,0.638445277505,1235.31,-110923.09
526,526,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-07-12,7.12.2016,232741,CME ,0,232,89743,3164,31752,289,16989,7165,1323,36394,20945,1920,1156,5774,0,61235,69168,28508,20575,16754.0,-1879.0,18012.0,-342.0,4132.0,-898.0,-91.0,11795.0,-2144.0,-221.0,-1557.0,1396.0,0.0,11837.0,15712.0,4917.0,1042.0,100,3.5,35.4,0.3,18.9,8.0,1.5,40.6,23.3,2.1,1.3,6.4,0.0,68.2,77.1,31.8,22.9,84,4.0,5.0,4.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,0.269432672352,SHORT,-0.818765036087,LONG,0.406723524054,LONG,2016-07-18,-2352.95,1192.54,-0.355739960221,-2352.95,-112791.11,-0.124582684895,-0.716761089593,-0.716761089593,-2352.95,-67221.05,0.445345001564,0.58843183173,-2352.95,-113276.04
527,527,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-07-19,7.19.2016,232741,CME ,0,232,99518,2831,39605,204,17696,8578,1336,46513,18874,2717,4722,5506,0,76019,76820,23499,22698,9775.0,-333.0,7853.0,-85.0,707.0,1413.0,13.0,10119.0,-2071.0,797.0,3566.0,-268.0,0.0,14784.0,7652.0,-5009.0,2123.0,100,2.8,39.8,0.2,17.8,8.6,1.3,46.7,19.0,2.7,4.7,5.5,0.0,76.4,77.2,23.6,22.8,89,4.0,5.0,,10.0,10.0,,,,,,,,,,,,,,,,,,,,,0.422698701577,SHORT,-0.866575549062,LONG,0.347035091726,LONG,2016-07-25,1730.6,1507.67,-0.047810512975,1730.6,-111060.51,-0.0179768000573,-0.850997293682,-0.850997293682,1730.6,-65490.45,0.248858105731,0.654281122785,1730.6,-111545.44
528,528,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-07-26,7.26.2016,232741,CME ,0,232,95520,1646,38263,553,17436,9574,1443,46237,14384,2133,1400,6815,0,70848,73165,24672,22355,-3998.0,-1185.0,-1342.0,349.0,-260.0,996.0,107.0,-276.0,-4490.0,-584.0,-3322.0,1309.0,0.0,-5171.0,-3655.0,1173.0,-343.0,100,1.7,40.1,0.6,18.3,10.0,1.5,48.4,15.1,2.2,1.5,7.1,0.0,74.2,76.6,25.8,23.4,80,,5.0,,10.0,10.0,,,,,,,,,,,,,,,,,,,,,0.525444977813,SHORT,-0.917512340575,LONG,0.291077378749,LONG,2016-08-01,1670.76,-518.45,-0.050936791513,1670.76,-109389.75,-0.08176741885,-0.842489724723,-0.842489724723,1670.76,-63819.69,0.312441092041,0.518143809926,1670.76,-109874.68
529,529,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-08-02,8.2.2016,232741,CME ,0,232,99112,1455,38066,964,20600,8375,1914,43814,19264,1851,518,5523,145,71261,76102,27851,23010,3592.0,-191.0,-197.0,411.0,3164.0,-1199.0,471.0,-2423.0,4880.0,-282.0,-882.0,-1292.0,145.0,413.0,2937.0,3179.0,655.0,100,1.5,38.4,1.0,20.8,8.4,1.9,44.2,19.4,1.9,0.5,5.6,0.1,71.9,76.8,28.1,23.2,86,,5.0,5.0,11.0,9.0,,,,,,,,,,,,,,,,,,,,,0.389200672184,SHORT,-0.926368259912,LONG,0.421915444349,LONG,2016-08-08,1032.76,924.99,-0.008855919337,1032.76,-108356.99,-0.011606882941,-0.915616011959,-0.915616011959,1032.76,-62786.93,0.190802816441,0.538875543991,1032.76,-108841.92
530,530,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-08-09,8.9.2016,232741,CME ,0,232,102059,1421,42519,973,22138,8505,1623,43735,20051,1720,485,4216,344,72439,79951,29620,22108,2947.0,-34.0,4453.0,9.0,1538.0,130.0,-291.0,-79.0,787.0,-131.0,-33.0,-1307.0,199.0,1178.0,3849.0,1769.0,-902.0,100,1.4,41.7,1.0,21.7,8.3,1.6,42.9,19.6,1.7,0.5,4.1,0.3,71.0,78.3,29.0,21.7,80,,6.0,5.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,0.37130404791,SHORT,-0.935320892126,LONG,0.444897692785,LONG,2016-08-15,1185.45,1050.21,-0.008952632214,1185.45,-107171.54,-0.0123968679715,-0.923725842515,-0.923725842515,1185.45,-61601.48,0.139598408464,0.20538918602,1185.45,-107656.47
531,531,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2016-08-16,8.16.2016,232741,CME ,0,232,112135,1340,49463,1000,22431,8973,1716,51862,23016,1827,485,4409,151,80812,90555,31323,21580,10076.0,-81.0,6944.0,27.0,293.0,468.0,93.0,8127.0,2965.0,107.0,0.0,193.0,-193.0,8373.0,10604.0,1703.0,-528.0,100,1.2,44.1,0.9,20.0,8.0,1.5,46.2,20.5,1.6,0.4,3.9,0.1,72.1,80.8,27.9,19.2,84,,5.0,5.0,9.0,11.0,,,,,,,,,,,,,,,,,,,,,0.385239990384,SHORT,-0.94724720981,LONG,0.428544134505,LONG,2016-08-22,1483.79,1246.65,-0.011926317684,1483.79,-105687.75,-0.0028501895691,-0.944547375693,-0.944547375693,1483.79,-60117.69,0.11767789841,0.192532414609,1483.79,-106172.68
