,Unnamed: 0,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Dealer_Positions_Long_All,Dealer_Positions_Short_All,Dealer_Positions_Spread_All,Asset_Mgr_Positions_Long_All,Asset_Mgr_Positions_Short_All,Asset_Mgr_Positions_Spread_All,Lev_Money_Positions_Long_All,Lev_Money_Positions_Short_All,Lev_Money_Positions_Spread_All,Other_Rept_Positions_Long_All,Other_Rept_Positions_Short_All,Other_Rept_Positions_Spread_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Change_in_Open_Interest_All,Change_in_Dealer_Long_All,Change_in_Dealer_Short_All,Change_in_Dealer_Spread_All,Change_in_Asset_Mgr_Long_All,Change_in_Asset_Mgr_Short_All,Change_in_Asset_Mgr_Spread_All,Change_in_Lev_Money_Long_All,Change_in_Lev_Money_Short_All,Change_in_Lev_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Dealer_Long_All,Pct_of_OI_Dealer_Short_All,Pct_of_OI_Dealer_Spread_All,Pct_of_OI_Asset_Mgr_Long_All,Pct_of_OI_Asset_Mgr_Short_All,Pct_of_OI_Asset_Mgr_Spread_All,Pct_of_OI_Lev_Money_Long_All,Pct_of_OI_Lev_Money_Short_All,Pct_of_OI_Lev_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Traders_Tot_All,Traders_Dealer_Long_All,Traders_Dealer_Short_All,Traders_Dealer_Spread_All,Traders_Asset_Mgr_Long_All,Traders_Asset_Mgr_Short_All,Traders_Asset_Mgr_Spread_All,Traders_Lev_Money_Long_All,Traders_Lev_Money_Short_All,Traders_Lev_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined,Leverage_Money_Diff,Leverage_Money_Signal1,Dealer_Diff,Dealer_Signal1,Asset_Mgr_Diff,Asset_Mgr_Signal1,Trade_Date,CALL_AUDUSD,PUT_AUDUSD,Returns,Basic_PL,Total_Basic_PL,AR_Forecast_Returns,AR_Forecast_Diff,AR_Comb_Forecast,AR_Comb_PL,Total_AR_Comb_PL,Forecast_Volatility,hvol21,GARCH_PL,Total_GARCH__PL
440,440,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-11-18,18.11.2014,232741,CME,0,232,117859,75749,12900,289,1415,10172,1011,21071,32894,1063,81,24713,487,101166,83529,16693,34330,-5867.0,-2851.0,-458.0,208.0,-30.0,-783.0,-28.0,-3079.0,-2668.0,470.0,-574.0,389.0,-77.0,-5961.0,-2947.0,94.0,-2920.0,100,64.3,10.9,0.2,1.2,8.6,0.9,17.9,27.9,0.9,0.1,21.0,0.4,85.8,70.9,14.2,29.1,83,9.0,6.0,,,11.0,,13.0,29.0,8.0,,13.0,,31.0,66.0,63.6,25.0,73.1,35.3,63.5,23.7,72.9,34.0,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.219086444918,LONG,0.708964568128,SHORT,-0.755760766376,SHORT,2014-11-24,1271.18,1134.16,-0.027969081574,1271.18,-239248.99,-0.00243457767022,-0.218553061951,-0.218553061951,1271.18,-193417.95,0.10380745367,0.191303604145,1271.18,-246296.95
441,441,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-11-25,25.11.2014,232741,CME,0,232,127008,78695,11035,819,1415,11441,889,23834,36504,1027,595,30501,522,107796,92738,19212,34270,9149.0,2946.0,-1865.0,530.0,0.0,1269.0,-122.0,2763.0,3610.0,-36.0,514.0,5788.0,35.0,6630.0,9209.0,2519.0,-60.0,100,62.0,8.7,0.6,1.1,9.0,0.7,18.8,28.7,0.8,0.5,24.0,0.4,84.9,73.0,15.1,27.0,95,9.0,6.0,,,11.0,,17.0,32.0,9.0,,18.0,,36.0,75.0,61.2,22.6,70.2,33.2,61.1,21.7,69.9,32.1,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.209983758162,LONG,0.75403989747,SHORT,-0.779869321717,SHORT,2014-12-01,-5409.72,1594.53,0.009102686756,-5409.72,-244658.71,-0.00163652713863,-0.209640114043,-0.209640114043,-5409.72,-198827.67,0.0924297185039,0.191646913743,-5409.72,-251706.67
442,442,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-12-02,02.12.2014,232741,CME,0,232,133675,82168,11144,1188,2248,13354,888,24327,44543,3924,471,22514,563,115777,98118,17898,35557,6667.0,3473.0,109.0,369.0,833.0,1913.0,-1.0,493.0,8039.0,2897.0,-124.0,-7987.0,41.0,7981.0,5380.0,-1314.0,1287.0,100,61.5,8.3,0.9,1.7,10.0,0.7,18.2,33.3,2.9,0.4,16.8,0.4,86.6,73.4,13.4,26.6,93,10.0,7.0,4.0,,11.0,,16.0,32.0,11.0,,13.0,,42.0,72.0,60.7,23.0,69.9,33.3,60.7,22.0,69.0,32.3,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.293538550893,LONG,0.761145404664,SHORT,-0.711831816434,SHORT,2014-12-08,1686.09,1471.45,-0.083554792731,1686.09,-242972.62,-0.00213114404065,-0.29291297796,-0.29291297796,1686.09,-197141.58,0.0900309255383,0.256608677223,1686.09,-250020.58
443,443,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-12-09,09.12.2014,232741,CME,0,232,159287,88056,9092,9622,2279,14358,895,28863,53716,6772,1129,22894,4048,141664,121397,17623,37890,25612.0,5888.0,-2052.0,8434.0,31.0,1004.0,7.0,4536.0,9173.0,2848.0,658.0,380.0,3485.0,25887.0,23279.0,-275.0,2333.0,100,55.3,5.7,6.0,1.4,9.0,0.6,18.1,33.7,4.3,0.7,14.4,2.5,88.9,76.2,11.1,23.8,95,7.0,6.0,5.0,,10.0,,19.0,36.0,14.0,4.0,10.0,,47.0,72.0,54.5,30.4,64.8,40.5,53.2,22.7,61.6,32.8,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.300960292568,LONG,0.812821674147,SHORT,-0.726032337561,SHORT,2014-12-15,2054.94,1818.94,-0.007421741675,2054.94,-240917.68,-0.00144517554682,-0.300525352113,-0.300525352113,2054.94,-195086.64,0.0858562941173,0.253342740143,2054.94,-247965.64
444,444,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-12-16,16.12.2014,232741,CME,0,232,116787,61551,928,7,2220,14906,930,31923,54340,753,5197,8735,25,102606,80624,14181,36163,-42500.0,-26505.0,-8164.0,-9615.0,-59.0,548.0,35.0,3060.0,624.0,-6019.0,4068.0,-14159.0,-4023.0,-39058.0,-40773.0,-3442.0,-1727.0,100,52.7,0.8,0.0,1.9,12.8,0.8,27.3,46.5,0.6,4.4,7.5,0.0,87.9,69.0,12.1,31.0,87,9.0,,,,10.0,,18.0,33.0,7.0,5.0,7.0,,39.0,60.0,46.8,25.8,66.7,37.1,46.8,25.1,66.7,36.4,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.259868077855,LONG,0.97029401879,SHORT,-0.740745065982,SHORT,2014-12-22,1246.79,1082.17,0.041092214713,1246.79,-239670.89,-0.00327094121211,-0.259018064649,-0.259018064649,1246.79,-193839.85,0.104569987876,0.253725779486,1246.79,-246718.85
445,445,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-12-23,23.12.2014,232741,CME,0,232,118773,65050,1379,86,2220,15033,951,30540,56108,735,4901,8106,25,104508,82423,14265,36350,1986.0,3499.0,451.0,79.0,0.0,127.0,21.0,-1383.0,1768.0,-18.0,-296.0,-629.0,0.0,1902.0,1799.0,84.0,187.0,100,54.8,1.2,0.1,1.9,12.7,0.8,25.7,47.2,0.6,4.1,6.8,0.0,88.0,69.4,12.0,30.6,89,11.0,,,,10.0,,18.0,33.0,7.0,5.0,7.0,,42.0,60.0,47.7,27.5,64.7,38.4,47.7,26.8,64.7,37.7,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.295078940079,LONG,0.958481988288,SHORT,-0.742653451574,SHORT,2014-12-29,1203.22,1029.19,-0.035210862224,1203.22,-238467.67,-0.00193384726172,-0.294508302479,-0.294508302479,1203.22,-192636.63,0.0924953000989,0.238150764065,1203.22,-245515.63
446,446,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2014-12-30,30.12.2014,232741,CME,0,232,120316,66806,1377,7,2220,14954,921,27759,54705,655,6483,9759,25,104876,82403,15440,37913,1543.0,1756.0,-2.0,-79.0,0.0,-79.0,-30.0,-2781.0,-1403.0,-80.0,1582.0,1653.0,0.0,368.0,-20.0,1175.0,1563.0,100,55.5,1.1,0.0,1.8,12.4,0.8,23.1,45.5,0.5,5.4,8.1,0.0,87.2,68.5,12.8,31.5,90,11.0,,,,10.0,,17.0,31.0,5.0,6.0,10.0,,41.0,59.0,47.7,28.0,61.6,37.9,47.7,27.4,61.6,37.2,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.326760768335,LONG,0.959608700116,SHORT,-0.741469663445,SHORT,2015-01-05,1789.7,1563.48,-0.031681828256,1789.7,-236677.97,-0.000978179178101,-0.326441137755,-0.326441137755,1789.7,-190846.93,0.0904292451919,0.163368408997,1789.7,-243725.93
447,447,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-01-06,06.01.2015,232741,CME,0,232,122205,75867,625,8,2213,15239,928,18531,55127,784,8009,10112,25,106365,82848,15840,39357,1889.0,9061.0,-752.0,1.0,-7.0,285.0,7.0,-9228.0,422.0,129.0,1526.0,353.0,0.0,1489.0,445.0,400.0,1444.0,100,62.1,0.5,0.0,1.8,12.5,0.8,15.2,45.1,0.6,6.6,8.3,0.0,87.0,67.8,13.0,32.2,91,11.0,,,,9.0,,17.0,33.0,7.0,7.0,10.0,,43.0,61.0,53.3,28.8,65.1,39.4,53.3,28.1,65.1,38.7,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.496836731923,LONG,0.983658421796,SHORT,-0.746390098556,SHORT,2015-01-12,1408.56,1257.44,-0.170075963588,1408.56,-235269.41,-0.00239925621881,-0.495644693304,-0.495644693304,1408.56,-189438.37,0.0897723058005,0.347938764236,1408.56,-242317.37
448,448,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-01-13,13.01.2015,232741,CME,0,232,119819,74038,864,28,2498,14496,936,15649,51019,700,8155,10482,13,102017,78538,17802,41281,-2386.0,-1829.0,239.0,20.0,285.0,-743.0,8.0,-2882.0,-4108.0,-84.0,146.0,370.0,-12.0,-4348.0,-4310.0,1962.0,1924.0,100,61.8,0.7,0.0,2.1,12.1,0.8,13.1,42.6,0.6,6.8,8.7,0.0,85.1,65.5,14.9,34.5,82,9.0,,,,10.0,,14.0,31.0,7.0,7.0,7.0,,37.0,59.0,53.0,28.3,65.7,37.8,53.0,27.6,65.7,37.2,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.530539389212,LONG,0.976929855011,SHORT,-0.706013887254,SHORT,2015-01-19,-19579.3,1427.16,-0.033702657289,-19579.3,-254848.71,-0.00240697879206,-0.529262392154,-0.529262392154,-19579.3,-209017.67,0.0885063587575,0.350865866235,-19579.3,-261896.67
449,449,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-01-20,20.01.2015,232741,CME,0,232,110904,73934,342,36,2498,14737,908,11429,46173,770,6580,9321,13,96168,72300,14736,38604,-8915.0,-104.0,-522.0,8.0,0.0,241.0,-28.0,-4220.0,-4846.0,70.0,-1575.0,-1161.0,0.0,-5849.0,-6238.0,-3066.0,-2677.0,100,66.7,0.3,0.0,2.3,13.3,0.8,10.3,41.6,0.7,5.9,8.4,0.0,86.7,65.2,13.3,34.8,80,10.0,,4.0,,10.0,,13.0,30.0,6.0,6.0,8.0,,37.0,57.0,57.7,29.7,70.7,39.3,57.7,29.0,70.6,38.6,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.60317350092,LONG,0.990791103452,SHORT,-0.710124746156,SHORT,2015-01-26,2251.29,1874.33,-0.072634111708,2251.29,-252597.42,-0.00533311057621,-0.599956709943,-0.599956709943,2251.29,-206766.38,0.149430425117,0.341880539647,2251.29,-259645.38
450,450,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-01-27,27.01.2015,232741,CME,0,232,125620,85225,380,17,1083,15894,941,18755,49673,961,5474,14992,13,112469,82871,13151,42749,14716.0,11291.0,38.0,-19.0,-1415.0,1157.0,33.0,7326.0,3500.0,191.0,-1106.0,5671.0,0.0,16301.0,10571.0,-1585.0,4145.0,100,67.8,0.3,0.0,0.9,12.7,0.7,14.9,39.5,0.8,4.4,11.9,0.0,89.5,66.0,10.5,34.0,89,10.0,,,,11.0,,15.0,35.0,8.0,5.0,11.0,,38.0,66.0,58.6,24.8,71.1,34.1,58.6,24.1,71.1,33.4,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.451832583153,LONG,0.991122013901,SHORT,-0.872415621134,SHORT,2015-02-02,3058.24,2508.85,0.151340917767,3058.24,-249539.18,-0.00292158489935,-0.450512515901,-0.450512515901,3058.24,-203708.14,0.117794588137,0.341116195713,3058.24,-256587.14
451,451,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-02-03,03.02.2015,232741,CME,0,232,133075,92488,274,360,1273,15673,1058,18585,57487,1426,5265,14550,13,120468,90841,12607,42234,7455.0,7263.0,-106.0,343.0,190.0,-221.0,117.0,-170.0,7814.0,465.0,-209.0,-442.0,0.0,7999.0,7970.0,-544.0,-515.0,100,69.5,0.2,0.3,1.0,11.8,0.8,14.0,43.2,1.1,4.0,10.9,0.0,90.5,68.3,9.5,31.7,89,11.0,,,,10.0,,13.0,37.0,9.0,4.0,12.0,,37.0,68.0,60.7,25.0,75.4,35.7,60.7,24.4,75.4,35.1,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.511383952045,LONG,0.994092408529,SHORT,-0.849758054998,SHORT,2015-02-09,1911.89,1700.37,-0.059551368892,1911.89,-247627.29,-0.00383208512968,-0.509424285207,-0.509424285207,1911.89,-201796.25,0.112139979476,0.302246929002,1911.89,-254675.25
452,452,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-02-10,10.02.2015,232741,CME,0,232,125359,89013,571,366,1273,15928,927,14239,51909,1549,4928,11500,1,112296,82751,13063,42608,-7716.0,-3475.0,297.0,6.0,0.0,255.0,-131.0,-4346.0,-5578.0,123.0,-337.0,-3050.0,-12.0,-8172.0,-8090.0,456.0,374.0,100,71.0,0.5,0.3,1.0,12.7,0.7,11.4,41.4,1.2,3.9,9.2,0.0,89.6,66.0,10.4,34.0,85,9.0,,,,10.0,,17.0,30.0,10.0,5.0,11.0,,37.0,64.0,64.2,30.0,75.9,39.3,64.2,29.3,75.9,38.7,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.569480558747,LONG,0.987252187891,SHORT,-0.851985349689,SHORT,2015-02-16,1562.08,1373.96,-0.058096606702,1562.08,-246065.21,0.000595800735933,-0.569819855683,-0.569819855683,1562.08,-200234.17,0.141339870249,0.283047249937,1562.08,-253113.17
453,453,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-02-17,17.02.2015,232741,CME,0,232,131722,90630,956,441,1273,16372,1084,16410,54842,1982,6044,13524,1,117865,89202,13857,42520,6363.0,1617.0,385.0,75.0,0.0,444.0,157.0,2171.0,2933.0,433.0,1116.0,2024.0,0.0,5569.0,6451.0,794.0,-88.0,100,68.8,0.7,0.3,1.0,12.4,0.8,12.5,41.6,1.5,4.6,10.3,0.0,89.5,67.7,10.5,32.3,90,10.0,,,,12.0,,15.0,33.0,10.0,5.0,11.0,,39.0,68.0,62.4,31.7,75.7,40.7,62.4,31.0,75.7,40.1,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.539381350699,LONG,0.979123446815,SHORT,-0.855709832814,SHORT,2015-02-23,1527.9,1353.45,0.030099208048,1527.9,-244537.31,-0.00322385341367,-0.53764246429,-0.53764246429,1527.9,-198706.27,0.119406276744,0.308566276414,1527.9,-251585.27
454,454,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-02-24,24.02.2015,232741,CME,0,232,139805,100558,856,629,1273,18240,1027,16531,58565,2192,4693,17069,23,126926,98601,12879,41204,8083.0,9928.0,-100.0,188.0,0.0,1868.0,-57.0,121.0,3723.0,210.0,-1351.0,3545.0,22.0,9061.0,9399.0,-978.0,-1316.0,100,71.9,0.6,0.4,0.9,13.0,0.7,11.8,41.9,1.6,3.4,12.2,0.0,90.8,70.5,9.2,29.5,96,9.0,4.0,,,13.0,,18.0,34.0,12.0,5.0,12.0,,42.0,72.0,64.7,30.3,76.7,40.6,64.7,29.7,76.7,40.0,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.55973687014,LONG,0.98311870156,SHORT,-0.869522882181,SHORT,2015-03-02,2171.89,1867.68,-0.020355519441,2171.89,-242365.42,-0.00334353997384,-0.55786536754,-0.55786536754,2171.89,-196534.38,0.108534117143,0.1889768999,2171.89,-249413.38
455,455,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-03-03,03.03.2015,232741,CME,0,232,136841,96742,1981,360,1178,18110,1065,11687,57215,2181,6113,14797,15,119341,95724,17500,41117,-2964.0,-3816.0,1125.0,-269.0,-95.0,-130.0,38.0,-4844.0,-1350.0,-11.0,1420.0,-2272.0,-8.0,-7585.0,-2877.0,4621.0,-87.0,100,70.7,1.4,0.3,0.9,13.2,0.8,8.5,41.8,1.6,4.5,10.8,0.0,87.2,70.0,12.8,30.0,92,10.0,5.0,,,13.0,4.0,14.0,33.0,10.0,4.0,12.0,,40.0,70.0,62.9,30.7,74.4,40.1,62.9,30.1,74.3,39.5,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.660764564164,LONG,0.959867508078,SHORT,-0.877851513895,SHORT,2015-03-09,1598.86,1366.43,-0.101027694024,1598.86,-240766.56,-0.00177286041889,-0.659593120822,-0.659593120822,1598.86,-194935.52,0.0961873986233,0.255298011426,1598.86,-247814.52
456,456,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-03-10,10.03.2015,232741,CME,0,232,196534,118428,4776,24257,2058,17488,988,14961,67304,13018,7698,22711,13,181421,150555,15113,45979,59693.0,21686.0,2795.0,23897.0,880.0,-622.0,-77.0,3274.0,10089.0,10837.0,1585.0,7914.0,-2.0,62080.0,54831.0,-2387.0,4862.0,100,60.3,2.4,12.3,1.0,8.9,0.5,7.6,34.2,6.6,3.9,11.6,0.0,92.3,76.6,7.7,23.4,98,12.0,5.0,,,10.0,,16.0,36.0,14.0,5.0,10.0,,46.0,73.0,60.3,30.6,75.0,40.0,52.9,20.5,61.9,28.1,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.636273020118,LONG,0.922470049674,SHORT,-0.789419830144,SHORT,2015-03-16,1934.13,-7802.28,0.024491544046,1934.13,-238832.43,-0.00266111328576,-0.634579825531,-0.634579825531,1934.13,-193001.39,0.089942885353,0.262532875113,1934.13,-245880.39
457,457,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-03-17,17.03.2015,232741,CME,0,232,152746,104643,968,0,1292,19434,1034,26395,60201,770,5076,29497,91,139301,111995,13445,40751,-43788.0,-13785.0,-3808.0,-24257.0,-766.0,1946.0,46.0,11434.0,-7103.0,-12248.0,-2622.0,6786.0,78.0,-42120.0,-38560.0,-1668.0,-5228.0,100,68.5,0.6,0.0,0.8,12.7,0.7,17.3,39.4,0.5,3.3,19.3,0.1,91.2,73.3,8.8,26.7,97,12.0,,0.0,,13.0,4.0,21.0,31.0,6.0,5.0,11.0,,45.0,63.0,59.9,29.2,70.1,39.6,59.9,28.6,70.1,39.0,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.390387546769,LONG,0.98166857619,SHORT,-0.875325677893,SHORT,2015-03-23,-12179.6,1480.04,0.245885473349,-12179.6,-251012.03,-0.00425155732694,-0.388727791734,-0.388727791734,-12179.6,-205180.99,0.112248489858,0.435851782995,-12179.6,-258059.99
458,458,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-03-24,24.03.2015,232741,CME,0,232,135693,100198,2189,3,1196,18006,1028,13508,53825,981,5113,24042,99,122126,100173,13567,35520,-17053.0,-4445.0,1221.0,3.0,-96.0,-1428.0,-6.0,-12887.0,-6376.0,211.0,37.0,-5455.0,8.0,-17175.0,-11822.0,122.0,-5231.0,100,73.8,1.6,0.0,0.9,13.3,0.8,10.0,39.7,0.7,3.8,17.7,0.1,90.0,73.8,10.0,26.2,93,11.0,5.0,,,10.0,,18.0,33.0,7.0,5.0,10.0,,44.0,62.0,63.9,31.2,74.0,41.9,63.9,30.5,74.0,41.3,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.598770290942,LONG,0.957240665319,SHORT,-0.875429642746,SHORT,2015-03-30,2074.54,1785.01,-0.208382744173,2074.54,-248937.49,-0.00206632901925,-0.597533034514,-0.597533034514,2074.54,-203106.45,0.097164911655,0.426876269083,2074.54,-255985.45
459,459,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-03-31,31.03.2015,232741,CME,0,232,138260,99663,2150,138,1196,19327,352,14941,55196,956,5723,23313,76,123045,101508,15215,36752,2567.0,-535.0,-39.0,135.0,0.0,1321.0,-676.0,1433.0,1371.0,-25.0,610.0,-729.0,-23.0,919.0,1335.0,1648.0,1232.0,100,72.1,1.6,0.1,0.9,14.0,0.3,10.8,39.9,0.7,4.1,16.9,0.1,89.0,73.4,11.0,26.6,94,11.0,5.0,,,12.0,,16.0,32.0,7.0,5.0,12.0,,42.0,66.0,61.7,33.0,72.3,42.5,61.7,32.8,72.3,42.3,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.573948130088,LONG,0.957765707719,SHORT,-0.88344783901,SHORT,2015-04-06,2393.74,2057.01,0.024822160854,2393.74,-246543.75,0.00235406738964,-0.575299242664,-0.575299242664,2393.74,-200712.71,0.190613955479,0.461025955842,2393.74,-253591.71
460,460,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-04-07,07.04.2015,232741,CME,0,232,159532,121612,2228,2,1208,19592,353,16209,66621,1196,5608,28639,6,146194,118637,13338,40895,21272.0,21949.0,78.0,-136.0,12.0,265.0,1.0,1268.0,11425.0,240.0,-115.0,5326.0,-70.0,23149.0,17129.0,-1877.0,4143.0,100,76.2,1.4,0.0,0.8,12.3,0.2,10.2,41.8,0.7,3.5,18.0,0.0,91.6,74.4,8.4,25.6,97,13.0,,,,11.0,,19.0,31.0,7.0,5.0,13.0,,47.0,62.0,64.5,32.0,74.3,43.1,64.5,31.8,74.2,43.0,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.608620065194,LONG,0.964018087855,SHORT,-0.883846153846,SHORT,2015-04-13,1865.87,-6859.63,-0.034671935106,1865.87,-244677.88,-0.00469809700069,-0.605760709091,-0.605760709091,1865.87,-198846.84,0.202131764144,0.455433278847,1865.87,-251725.84
461,461,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-04-14,14.04.2015,232741,CME,0,232,161971,127651,2058,36,1213,20124,370,13003,67871,832,5751,28602,6,148862,119899,13109,42072,2439.0,6039.0,-170.0,34.0,5.0,532.0,17.0,-3206.0,1250.0,-364.0,143.0,-37.0,0.0,2668.0,1262.0,-229.0,1177.0,100,78.8,1.3,0.0,0.7,12.4,0.2,8.0,41.9,0.5,3.6,17.7,0.0,91.9,74.0,8.1,26.0,93,12.0,,,,12.0,,15.0,33.0,6.0,5.0,12.0,,42.0,64.0,68.1,29.7,77.9,42.1,68.0,29.6,77.8,41.9,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.678438064149,LONG,0.9682674294,SHORT,-0.886300792051,SHORT,2015-04-20,1838.3,1628.59,-0.069817998955,1838.3,-242839.58,-0.00207690624295,-0.677029011898,-0.677029011898,1838.3,-197008.54,0.145472853989,0.391145107094,1838.3,-249887.54
462,462,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-04-21,21.04.2015,232741,CME,0,232,153363,118822,2219,75,1196,24798,998,13133,63064,851,5054,23542,6,140135,115553,13228,37810,-8608.0,-8829.0,161.0,39.0,-17.0,4674.0,628.0,130.0,-4807.0,19.0,-697.0,-5060.0,0.0,-8727.0,-4346.0,119.0,-4262.0,100,77.5,1.4,0.0,0.8,16.2,0.7,8.6,41.1,0.6,3.3,15.4,0.0,91.4,75.3,8.6,24.7,97,13.0,,,,13.0,4.0,18.0,34.0,7.0,4.0,11.0,,46.0,66.0,65.5,29.6,76.6,40.8,65.5,29.4,76.5,40.6,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.655288265942,LONG,0.963334737816,SHORT,-0.90797876433,SHORT,2015-04-27,1858.99,1632.54,0.023149798207,1858.99,-240980.59,-0.00275726461029,-0.653481462797,-0.653481462797,1858.99,-195149.55,0.115964503841,0.19796039654,1858.99,-248028.55
463,463,AUSTRALIAN DOLLAR - CHICAGO MERCANTILE EXCHANGE,2015-04-28,28.04.2015,232741,CME,0,232,140298,101044,1256,79,1633,23973,1207,12241,54114,959,5578,23980,6,122747,105574,17551,34724,-13065.0,-17778.0,-963.0,4.0,437.0,-825.0,209.0,-892.0,-8950.0,108.0,524.0,438.0,0.0,-17388.0,-9979.0,4323.0,-3086.0,100,72.0,0.9,0.1,1.2,17.1,0.9,8.7,38.6,0.7,4.0,17.1,0.0,87.5,75.2,12.5,24.8,92,12.0,,,,10.0,4.0,17.0,34.0,8.0,5.0,9.0,,46.0,61.0,62.4,32.5,71.4,43.2,62.4,32.4,71.3,43.0,"(CONTRACTS OF AUD 100,000)",F10,FutOnly,-0.631045136011,LONG,0.975444770283,SHORT,-0.872451769117,SHORT,2015-05-04,2667.45,2254.23,0.024243129931,2667.45,-238313.14,-0.00327978338234,-0.62897544466,-0.62897544466,2667.45,-192482.1,0.110397979044,0.198504371641,2667.45,-245361.1
